Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,SpMV_GFLOPS,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N1440352.bin,8,membind,2,713,0.090819,10.294990,0.008394,296155948991,385268551313,18676607,8941
0-0_N1440352.bin,8,membind,3,713,0.090882,10.303421,0.008388,296508393504,385284496544,18501840,6847
0-0_N1440352.bin,8,membind,4,713,0.091013,10.302604,0.008388,296532626580,385278791052,18545227,5501
0-0_N1440352.bin,8,membind,5,713,0.090932,10.300938,0.008390,296482760566,385280348589,18616718,10104
0-0_N1440352.bin,8,membind,6,713,0.091138,10.300934,0.008390,296461129063,385279367368,18448587,6193
0-0_N1440352.bin,8,membind,7,713,0.090576,10.298681,0.008391,296391149948,385269194471,18781139,9209
0-0_N1440352.bin,8,membind,8,713,0.091257,10.301150,0.008389,296498068844,385282317395,18360030,6677
0-0_N1440352.bin,8,membind,9,713,0.090962,10.301842,0.008389,296562609810,385280398262,18519497,6488
0-0_N1440352.bin,8,membind,10,713,0.091045,10.302983,0.008388,296617054459,385279421042,18541370,7687
0-0_N1440352.bin,8,membind,11,713,0.090859,10.301910,0.008389,296573250622,385283995326,18372118,6127
0-0_N1440352.bin,8,membind,12,713,0.090584,10.301964,0.008389,296603106461,385281325488,18423133,7577
0-0_N1440352.bin,8,membind,13,713,0.091136,10.303949,0.008387,296659813631,385279106071,18489075,7094
0-0_N1440352.bin,8,membind,14,713,0.090985,10.296835,0.008393,296571161289,385276732347,18597509,8503
0-0_N1440352.bin,8,membind,15,713,0.090857,10.301579,0.008389,296753385376,385276606048,18549547,7820
0-0_N1440352.bin,8,interleave,1,713,0.091017,10.291649,0.008397,296450473679,385258557268,18178087,6870
0-0_N1440352.bin,8,interleave,2,713,0.091193,10.295395,0.008394,296712903770,385269863510,17965150,8288
0-0_N1440352.bin,8,interleave,3,713,0.090644,10.286884,0.008401,296549753046,385253667646,17963688,5313
0-0_N1440352.bin,8,interleave,4,713,0.090935,10.294241,0.008395,296917277582,385270489198,17892309,8704
0-0_N1440352.bin,8,interleave,5,713,0.090803,10.288165,0.008400,296849108433,385256692355,17350107,8334
0-0_N1440352.bin,8,interleave,6,713,0.090936,10.286724,0.008401,296891149291,385264507917,17001498,6144
0-0_N1440352.bin,8,interleave,7,713,0.091051,10.294439,0.008395,297142401673,385271183511,16718344,7392
0-0_N1440352.bin,8,interleave,8,713,0.091006,10.290084,0.008398,297085990261,385267964069,16322887,8548
0-0_N1440352.bin,8,interleave,9,713,0.090916,10.294397,0.008395,297176331472,385270589011,16084130,7308
0-0_N1440352.bin,8,interleave,10,713,0.091015,10.297101,0.008393,297320544005,385273096865,15678286,5809
0-0_N1440352.bin,8,interleave,11,713,0.090587,10.296989,0.008393,297318106066,385274900101,15219470,5449
0-0_N1440352.bin,8,interleave,12,713,0.090788,10.297609,0.008392,297357026361,385271002940,14874130,6347
0-0_N1440352.bin,8,interleave,13,713,0.090807,10.299495,0.008391,297407946115,385266331547,14328585,8241
0-0_N1440352.bin,8,interleave,14,713,0.091010,10.301215,0.008389,297547757958,385272389396,13749064,7973
0-0_N1440352.bin,8,interleave,15,713,0.090756,10.298395,0.008392,297490362029,385265087490,12899430,9856
0-0_N1440352.bin,24,membind,1,1817,0.090600,10.405557,0.008305,898334361787,983527088517,40883325,13399
0-0_N1440352.bin,24,membind,2,1817,0.112193,10.349287,0.008350,894151890475,983284905609,41328048,12520
0-0_N1440352.bin,24,membind,3,1817,0.111560,10.370228,0.008334,896281732632,983323099487,43459223,14814
0-0_N1440352.bin,24,membind,4,1817,0.112634,10.376935,0.008328,896943873561,983350331242,42626084,12531
0-0_N1440352.bin,24,membind,5,1817,0.112964,10.365069,0.008338,896263004264,983319863474,41423230,14249
0-0_N1440352.bin,24,membind,6,1817,0.115799,10.388708,0.008319,898210578757,983293207061,42551123,15898
0-0_N1440352.bin,24,membind,7,1817,0.115913,10.363626,0.008339,895552793255,983226946299,43490631,21020
0-0_N1440352.bin,24,membind,8,1817,0.112272,10.369229,0.008334,895768138052,983335426445,40619710,16994
0-0_N1440352.bin,24,membind,9,1817,0.114688,10.382358,0.008324,896168765227,983173094233,41003006,17118
0-0_N1440352.bin,24,membind,10,1817,0.110669,10.381310,0.008325,895884851845,983436947948,43442847,15417
0-0_N1440352.bin,24,membind,11,1817,0.111813,10.371412,0.008333,894961694039,983206953028,46191648,17342
0-0_N1440352.bin,24,membind,12,1817,0.112280,10.406862,0.008304,897951263155,983361743609,48521416,13083
0-0_N1440352.bin,24,membind,13,1817,0.113736,10.383112,0.008323,895795504089,983287547901,50726871,13710
0-0_N1440352.bin,24,membind,14,1817,0.113030,10.404154,0.008306,897582310536,983377617435,52531826,15020
0-0_N1440352.bin,24,membind,15,1817,0.111857,10.393453,0.008315,896486574616,983218353995,54046222,19038
0-0_N1440352.bin,24,interleave,1,1815,0.100894,10.401764,0.008308,896266037943,982359845827,55021814,10729
0-0_N1440352.bin,24,interleave,2,1815,0.112452,10.385515,0.008321,895228169337,982297307110,56166566,12057
0-0_N1440352.bin,24,interleave,3,1815,0.114098,10.387739,0.008320,895220727831,982285058362,56781482,10492
0-0_N1440352.bin,24,interleave,4,1815,0.113499,10.408225,0.008303,896900270702,982404649593,57446193,10568
0-0_N1440352.bin,24,interleave,5,1815,0.113444,10.415982,0.008297,897072531320,982352777091,58249316,10559
0-0_N1440352.bin,24,interleave,6,1815,0.113131,10.395673,0.008313,895122212349,982404719464,58785988,10452
0-0_N1440352.bin,24,interleave,7,1815,0.113599,10.416192,0.008297,896713314568,982341165336,59201450,12311
0-0_N1440352.bin,24,interleave,8,1815,0.113793,10.418992,0.008295,896647248941,982421743395,59730464,10920
0-0_N1440352.bin,24,interleave,9,1815,0.112106,10.433417,0.008283,897925545059,982320539990,59711321,14889
0-0_N1440352.bin,24,interleave,10,1815,0.113140,10.426170,0.008289,897040331329,982396596901,59632796,17110
0-0_N1440352.bin,24,interleave,11,1815,0.114423,10.419645,0.008294,896334060855,982335899140,59716617,11611
0-0_N1440352.bin,24,interleave,12,1815,0.114131,10.420354,0.008293,896469487150,982344920509,59683371,9630
0-0_N1440352.bin,24,interleave,13,1815,0.112880,10.421220,0.008293,896316948949,982328582527,59809022,11054
0-0_N1440352.bin,24,interleave,14,1815,0.112739,10.441221,0.008277,897815759367,982343560641,59928308,11486
0-0_N1440352.bin,24,interleave,15,1815,0.113005,10.407798,0.008303,895001006219,982345183768,59736805,10217
0-0_N1440352.bin,48,membind,1,2411,0.102758,10.474347,0.008251,1775739777566,1304866581918,110832370,23073
0-0_N1440352.bin,48,membind,2,2411,0.137594,10.454325,0.008267,1772088272279,1304905754790,112135513,19584
0-0_N1440352.bin,48,membind,3,2411,0.137052,10.471593,0.008253,1774517043772,1304740525211,112696362,22443
0-0_N1440352.bin,48,membind,4,2411,0.136311,10.481688,0.008245,1775120322132,1305513435344,113185874,15081
0-0_N1440352.bin,48,membind,5,2411,0.136070,10.516912,0.008217,1778974308394,1304903561047,115559310,21253
0-0_N1440352.bin,48,membind,6,2411,0.138808,10.504175,0.008227,1775571347076,1305234290771,115583855,16475
0-0_N1440352.bin,48,membind,7,2411,0.137068,10.498747,0.008232,1773153560887,1304862138835,116155560,19351
0-0_N1440352.bin,48,membind,8,2411,0.136970,10.585530,0.008164,1787591366042,1305063712186,116539124,19253
0-0_N1440352.bin,48,membind,9,2411,0.137011,10.503101,0.008228,1773160640106,1304661984875,116487771,24401
0-0_N1440352.bin,48,membind,10,2411,0.137710,10.513696,0.008220,1776022828811,1305182553148,116492732,22520
0-0_N1440352.bin,48,membind,11,2411,0.135584,10.543386,0.008197,1780952926028,1304739667292,116628126,17361
0-0_N1440352.bin,48,membind,12,2411,0.138244,10.532313,0.008205,1779833623642,1305221034846,116387724,18277
0-0_N1440352.bin,48,membind,13,2411,0.136726,10.485668,0.008242,1773235507939,1304813827988,115406838,31071
0-0_N1440352.bin,48,membind,14,2411,0.136891,10.532887,0.008205,1782047934555,1305136155294,115223450,18373
0-0_N1440352.bin,48,membind,15,2411,0.136839,10.504087,0.008227,1777902408150,1304843747853,113942523,20388
0-0_N1440352.bin,48,interleave,1,2414,0.113453,10.472894,0.008252,1775622088857,1306697948493,113504105,19687
0-0_N1440352.bin,48,interleave,2,2414,0.136470,10.444624,0.008274,1770903731373,1305882286221,112835680,25083
0-0_N1440352.bin,48,interleave,3,2414,0.134364,10.477494,0.008248,1776815267019,1306639835514,111891753,25336
0-0_N1440352.bin,48,interleave,4,2414,0.135563,10.427592,0.008288,1768645848508,1306122221677,111291642,21773
0-0_N1440352.bin,48,interleave,5,2414,0.136749,10.485485,0.008242,1780020910296,1306768748739,110264704,21344
0-0_N1440352.bin,48,interleave,6,2414,0.136990,10.432762,0.008284,1771042386262,1306240089867,110330100,21054
0-0_N1440352.bin,48,interleave,7,2414,0.136068,10.489070,0.008239,1780536387566,1306594209457,109416192,24597
0-0_N1440352.bin,48,interleave,8,2414,0.137270,10.473498,0.008251,1777519591758,1306124143128,109159970,23129
0-0_N1440352.bin,48,interleave,9,2414,0.136440,10.501571,0.008229,1782593181170,1306341988850,108511064,25956
0-0_N1440352.bin,48,interleave,10,2414,0.137169,10.469249,0.008255,1775146976231,1306203594794,106443114,16042
0-0_N1440352.bin,48,interleave,11,2414,0.135804,10.429671,0.008286,1770157421432,1306502592505,107391560,20423
0-0_N1440352.bin,48,interleave,12,2414,0.137059,10.431859,0.008284,1770073044737,1306401140734,105239045,23150
0-0_N1440352.bin,48,interleave,13,2414,0.136182,10.455437,0.008266,1774834445514,1306352918454,105883798,23458
0-0_N1440352.bin,48,interleave,14,2414,0.136671,10.439508,0.008278,1772093314179,1306511719395,103966375,20045
0-0_N1440352.bin,48,interleave,15,2414,0.136354,10.460167,0.008262,1775606032048,1306432333783,99149937,19948
0-0_N201649.bin,1,membind,1,2647,0.026355,10.049487,0.001204,36472852714,200165447406,4507931,20723
0-0_N201649.bin,1,membind,2,2647,0.012471,10.054136,0.001203,36490416059,200165447364,3977200,29245
0-0_N201649.bin,1,membind,3,2647,0.012633,10.042542,0.001205,36456591057,200165447302,5159048,27960
0-0_N201649.bin,1,membind,4,2647,0.012484,10.055716,0.001203,36509413180,200165447175,5789771,42449
0-0_N201649.bin,1,membind,5,2647,0.012548,10.035896,0.001206,36439546581,200165447095,3764481,23864
0-0_N201649.bin,1,membind,6,2647,0.012576,10.041687,0.001205,36460527120,200165447061,3739277,28504
0-0_N201649.bin,1,membind,7,2647,0.012521,10.031623,0.001206,36439262885,200165444166,4149367,27901
0-0_N201649.bin,1,membind,8,2647,0.012418,10.033036,0.001206,36467221705,200165445145,3424660,38101
0-0_N201649.bin,1,membind,9,2647,0.012414,10.045609,0.001204,36473150981,200165446666,5667492,50121
0-0_N201649.bin,1,membind,10,2647,0.012434,10.058703,0.001203,36506739429,200165447503,5220989,23152
0-0_N201649.bin,1,membind,11,2647,0.012549,10.049928,0.001204,36478405023,200165447911,6069424,66747
0-0_N201649.bin,1,membind,12,2647,0.012676,10.054856,0.001203,36490080374,200165448157,4384416,43187
0-0_N201649.bin,1,membind,13,2647,0.012736,10.053842,0.001203,36479132996,200165448437,4891455,51588
0-0_N201649.bin,1,membind,14,2647,0.012447,10.063274,0.001202,36520081771,200165448996,4945394,53752
0-0_N201649.bin,1,membind,15,2647,0.012666,10.040164,0.001205,36451098287,200165449264,4028169,27791
0-0_N201649.bin,1,interleave,1,2647,0.012817,10.049275,0.001204,36503984012,200165445670,4122157,73753
0-0_N201649.bin,1,interleave,2,2647,0.012501,10.033770,0.001206,36467978066,200165442016,5066006,44670
0-0_N201649.bin,1,interleave,3,2647,0.012499,10.039540,0.001205,36466360845,200165449293,4848042,41984
0-0_N201649.bin,1,interleave,4,2647,0.012470,10.055677,0.001203,36514022932,200165449611,4737424,32912
0-0_N201649.bin,1,interleave,5,2647,0.012614,10.056505,0.001203,36495426739,200165449415,4751283,31922
0-0_N201649.bin,1,interleave,6,2647,0.012418,10.059429,0.001203,36520558654,200165449339,4709911,41970
0-0_N201649.bin,1,interleave,7,2647,0.012519,10.034907,0.001206,36447030872,200165446825,3923641,26806
0-0_N201649.bin,1,interleave,8,2647,0.012569,10.066277,0.001202,36539997952,200165447282,5469845,38162
0-0_N201649.bin,1,interleave,9,2647,0.012429,10.053564,0.001203,36483097384,200165447567,4159686,39015
0-0_N201649.bin,1,interleave,10,2647,0.012385,10.065078,0.001202,36530518591,200165447987,5011210,72036
0-0_N201649.bin,1,interleave,11,2647,0.012670,10.049333,0.001204,36471644249,200165447873,4289754,56174
0-0_N201649.bin,1,interleave,12,2647,0.012530,10.068315,0.001202,36531147187,200165447980,4778129,54711
0-0_N201649.bin,1,interleave,13,2647,0.012649,10.052337,0.001204,36484063331,200165447837,4518010,41119
0-0_N201649.bin,1,interleave,14,2647,0.012475,10.059658,0.001203,36505445601,200165447911,4060354,57902
0-0_N201649.bin,1,interleave,15,2647,0.012479,10.055556,0.001203,36495526111,200165447898,5625965,30806
0-0_N201649.bin,8,membind,1,7947,0.012555,10.297697,0.001175,297776913436,601236459572,30104114,23176
0-0_N201649.bin,8,membind,2,7947,0.012430,10.292758,0.001175,297706751724,601229829390,30339566,15673
0-0_N201649.bin,8,membind,3,7947,0.012515,10.294713,0.001175,297729964689,601229864617,30257382,15826
0-0_N201649.bin,8,membind,4,7947,0.012513,10.299744,0.001175,297879643465,601237759573,30230633,21539
0-0_N201649.bin,8,membind,5,7947,0.012498,10.293247,0.001175,297687097424,601226812143,30215195,29796
0-0_N201649.bin,8,membind,6,7947,0.012476,10.294541,0.001175,297735649620,601230888007,30198400,11156
0-0_N201649.bin,8,membind,7,7947,0.012464,10.295868,0.001175,297751844769,601234350896,30214772,24571
0-0_N201649.bin,8,membind,8,7947,0.012473,10.297875,0.001175,297838577235,601236270969,30637289,17651
0-0_N201649.bin,8,membind,9,7947,0.012549,10.293242,0.001175,297678731651,601229440131,30178129,16500
0-0_N201649.bin,8,membind,10,7947,0.012502,10.297362,0.001175,297828256311,601235738676,30333406,17967
0-0_N201649.bin,8,membind,11,7947,0.012408,10.299265,0.001175,297840204685,601230802318,30318629,21041
0-0_N201649.bin,8,membind,12,7947,0.012341,10.295502,0.001175,297775525782,601233131634,30400898,34002
0-0_N201649.bin,8,membind,13,7947,0.012454,10.297732,0.001175,297793637637,601231145625,30256239,24988
0-0_N201649.bin,8,membind,14,7947,0.012405,10.298993,0.001175,297853105834,601231648978,30394164,18191
0-0_N201649.bin,8,membind,15,7947,0.012431,10.297408,0.001175,297797881686,601232621172,30292955,20954
0-0_N201649.bin,8,interleave,1,7949,0.012759,10.307133,0.001174,298060987726,601382809485,30093166,24651
0-0_N201649.bin,8,interleave,2,7949,0.012417,10.304862,0.001174,298016678137,601387223157,30515676,37549
0-0_N201649.bin,8,interleave,3,7949,0.012430,10.303217,0.001174,297974577211,601381516204,30222694,11161
0-0_N201649.bin,8,interleave,4,7949,0.012482,10.301410,0.001174,297937540736,601384305213,30270955,11355
0-0_N201649.bin,8,interleave,5,7949,0.012421,10.304670,0.001174,298001337476,601386068336,30204015,22984
0-0_N201649.bin,8,interleave,6,7949,0.012446,10.303137,0.001174,297940991605,601379827810,30198036,22839
0-0_N201649.bin,8,interleave,7,7949,0.012417,10.304580,0.001174,297979276800,601384299743,30311393,22588
0-0_N201649.bin,8,interleave,8,7949,0.012472,10.304841,0.001174,298000157043,601386591801,30205917,23045
0-0_N201649.bin,8,interleave,9,7949,0.012481,10.302133,0.001174,297903609252,601381113847,30314479,37512
0-0_N201649.bin,8,interleave,10,7949,0.012445,10.302875,0.001174,297940540568,601382727181,30394534,22372
0-0_N201649.bin,8,interleave,11,7949,0.012417,10.303938,0.001174,297939849917,601384267605,30194189,11001
0-0_N201649.bin,8,interleave,12,7949,0.012533,10.303529,0.001174,297966401955,601383981574,30079070,16794
0-0_N201649.bin,8,interleave,13,7949,0.012401,10.302660,0.001174,297913665103,601385683703,30194279,17226
0-0_N201649.bin,8,interleave,14,7949,0.012404,10.307564,0.001174,298079102151,601387997990,30197575,25318
0-0_N201649.bin,8,interleave,15,7949,0.012419,10.303645,0.001174,297970523589,601383883814,29981793,28944
0-0_N201649.bin,24,membind,1,61100,0.012485,9.881354,0.001224,863937969143,4623219220439,297119674,105334
0-0_N201649.bin,24,membind,2,61100,0.021588,9.869214,0.001226,863534588345,4623187662714,296724309,80772
0-0_N201649.bin,24,membind,3,61100,0.021087,9.879875,0.001225,864388951890,4623250726280,300271464,185309
0-0_N201649.bin,24,membind,4,61100,0.021857,9.881383,0.001224,864468492839,4623191987521,312997413,75001
0-0_N201649.bin,24,membind,5,61100,0.021684,10.021240,0.001207,876913004446,4624159401000,299090098,41911
0-0_N201649.bin,24,membind,6,61100,0.021054,9.954064,0.001215,870926821481,4623716924513,302665942,66440
0-0_N201649.bin,24,membind,7,61100,0.019936,9.864862,0.001226,862836272445,4623144799059,300301248,106151
0-0_N201649.bin,24,membind,8,61100,0.022056,9.877034,0.001225,864144243552,4623204084001,301266832,44902
0-0_N201649.bin,24,membind,9,61100,0.019632,9.862264,0.001227,863151353887,4623178211280,300914600,81816
0-0_N201649.bin,24,membind,10,61100,0.022826,9.861604,0.001227,862875166960,4623106795700,300050750,138353
0-0_N201649.bin,24,membind,11,61100,0.022054,9.856709,0.001227,862442316598,4623089202933,298867219,23551
0-0_N201649.bin,24,membind,12,61100,0.021094,9.873385,0.001225,863857457328,4623183144692,300071151,42255
0-0_N201649.bin,24,membind,13,61100,0.023134,9.877768,0.001225,863842988439,4623197249155,297508450,85717
0-0_N201649.bin,24,membind,14,61100,0.022349,9.872478,0.001226,863779232442,4623213711588,302547810,50278
0-0_N201649.bin,24,membind,15,61100,0.021943,9.861916,0.001227,862900637481,4623141581038,294068382,26133
0-0_N201649.bin,24,interleave,1,62054,0.016401,10.028418,0.001206,877272747922,4695398002410,308059764,82621
0-0_N201649.bin,24,interleave,2,62054,0.020977,10.048183,0.001204,879038725037,4695503574402,312034885,79985
0-0_N201649.bin,24,interleave,3,62054,0.021820,10.195255,0.001187,892166077640,4696483356067,306341351,104271
0-0_N201649.bin,24,interleave,4,62054,0.021182,10.312824,0.001173,902177384894,4697198054030,308419095,99545
0-0_N201649.bin,24,interleave,5,62054,0.022263,10.032591,0.001206,877659196708,4695421152836,310161520,27935
0-0_N201649.bin,24,interleave,6,62054,0.020380,10.030775,0.001206,877701497338,4695405980963,307091410,23822
0-0_N201649.bin,24,interleave,7,62054,0.021058,10.037492,0.001205,878460879239,4695477773096,301584935,39786
0-0_N201649.bin,24,interleave,8,62054,0.021255,10.034341,0.001206,878025842242,4695435414122,306325498,61166
0-0_N201649.bin,24,interleave,9,62054,0.021996,10.033017,0.001206,877792234860,4695429443252,300736593,27993
0-0_N201649.bin,24,interleave,10,62054,0.020824,10.024615,0.001207,877264804133,4695402183059,304380701,58068
0-0_N201649.bin,24,interleave,11,62054,0.020968,10.108209,0.001197,884572645924,4695913308513,302914464,141526
0-0_N201649.bin,24,interleave,12,62054,0.021866,10.039069,0.001205,878298295834,4695448611533,307983673,41319
0-0_N201649.bin,24,interleave,13,62054,0.020946,10.020614,0.001207,876685579120,4695366584047,305756016,24590
0-0_N201649.bin,24,interleave,14,62054,0.022606,10.113269,0.001196,884743123977,4695911293388,308800426,98469
0-0_N201649.bin,24,interleave,15,62054,0.021124,10.167725,0.001190,889583687737,4696279505115,304206100,24790
0-0_N201649.bin,48,membind,1,111636,0.015733,10.357816,0.001168,1813492812150,8463276476565,928699026,33879
0-0_N201649.bin,48,membind,2,111636,0.020729,10.097858,0.001198,1767067081063,8459755798612,946003186,20286
0-0_N201649.bin,48,membind,3,111636,0.020520,10.564167,0.001145,1849506860043,8466019658723,940830866,63400
0-0_N201649.bin,48,membind,4,111636,0.020132,10.096408,0.001198,1768016306308,8459782981805,935958680,59487
0-0_N201649.bin,48,membind,5,111636,0.019710,10.083622,0.001200,1765445275096,8459620334345,944575522,187607
0-0_N201649.bin,48,membind,6,111636,0.020819,10.079617,0.001200,1764640353453,8459536345331,932151858,144631
0-0_N201649.bin,48,membind,7,111636,0.019585,10.070190,0.001201,1763316948603,8459570085397,935231467,19380
0-0_N201649.bin,48,membind,8,111636,0.020827,10.348609,0.001169,1811758049499,8462985517508,929449039,99045
0-0_N201649.bin,48,membind,9,111636,0.019949,10.071270,0.001201,1763649668509,8459489751865,932599987,28679
0-0_N201649.bin,48,membind,10,111636,0.020463,10.116628,0.001196,1771430129057,8460086443003,934180993,18343
0-0_N201649.bin,48,membind,11,111636,0.019514,10.557980,0.001146,1848456271707,8465949470188,954512742,77419
0-0_N201649.bin,48,membind,12,111636,0.020113,10.416642,0.001162,1822828969765,8464019083578,939951059,62193
0-0_N201649.bin,48,membind,13,111636,0.019009,10.112292,0.001196,1770499359792,8459995004273,936092525,39037
0-0_N201649.bin,48,membind,14,111636,0.019863,10.143941,0.001193,1776391722475,8460448218578,951812543,18534
0-0_N201649.bin,48,membind,15,111636,0.018852,10.078038,0.001201,1764338975336,8459564581130,951686519,174822
0-0_N201649.bin,48,interleave,1,111685,0.016446,10.542096,0.001148,1845650716883,8469381352878,938352306,18775
0-0_N201649.bin,48,interleave,2,111685,0.021019,10.585818,0.001143,1853519003016,8469951574296,937575445,32539
0-0_N201649.bin,48,interleave,3,111685,0.020305,10.593612,0.001142,1854515136383,8470024803142,939906294,36730
0-0_N201649.bin,48,interleave,4,111685,0.019491,10.584569,0.001143,1853111134704,8469999549928,943278062,41337
0-0_N201649.bin,48,interleave,5,111685,0.021084,10.090885,0.001199,1767123604645,8463374241037,949421876,51638
0-0_N201649.bin,48,interleave,6,111685,0.020623,10.074805,0.001201,1764179797243,8463230927019,936060679,17072
0-0_N201649.bin,48,interleave,7,111685,0.020232,10.095355,0.001198,1767497905726,8463470187021,942652217,176125
0-0_N201649.bin,48,interleave,8,111685,0.020649,10.586446,0.001143,1853340026909,8469953388955,936832310,45357
0-0_N201649.bin,48,interleave,9,111685,0.020884,10.593900,0.001142,1854616953343,8469955631843,930382921,46022
0-0_N201649.bin,48,interleave,10,111685,0.020317,10.186943,0.001188,1783122746778,8464627946629,944421992,43791
0-0_N201649.bin,48,interleave,11,111685,0.021386,10.649240,0.001136,1864523383240,8470888017570,940276880,16655
0-0_N201649.bin,48,interleave,12,111685,0.020533,10.075444,0.001201,1764392156546,8463264121382,963103330,16906
0-0_N201649.bin,48,interleave,13,111685,0.020493,10.571780,0.001144,1850742721119,8469830613073,944004170,161483
0-0_N201649.bin,48,interleave,14,111685,0.021058,10.324031,0.001172,1807570068352,8466474630807,943249305,39042
0-0_N201649.bin,48,interleave,15,111685,0.019989,10.069436,0.001202,1763020274123,8463134106356,938930227,42957
0-0_N28807.bin,1,membind,1,18911,0.015313,10.007643,0.000173,36379182114,204314089079,13088362,51137
0-0_N28807.bin,1,membind,2,18911,0.002521,9.999148,0.000173,36356623212,204314088995,11623816,51053
0-0_N28807.bin,1,membind,3,18911,0.002613,10.001485,0.000173,36365462597,204314089057,11027474,51346
0-0_N28807.bin,1,membind,4,18911,0.002602,10.001435,0.000173,36365739092,204314089174,10250416,50883
0-0_N28807.bin,1,membind,5,18911,0.002484,10.002883,0.000173,36368869522,204314089011,10304010,51217
0-0_N28807.bin,1,membind,6,18911,0.002590,9.998947,0.000173,36358325140,204314089037,11227661,51002
0-0_N28807.bin,1,membind,7,18911,0.002585,10.001603,0.000173,36362526239,204314089077,11509455,69825
0-0_N28807.bin,1,membind,8,18911,0.002468,10.005430,0.000173,36375316377,204314089043,11890863,51192
0-0_N28807.bin,1,membind,9,18911,0.002550,10.001908,0.000173,36364448542,204314088939,10389126,69966
0-0_N28807.bin,1,membind,10,18911,0.002600,10.000358,0.000173,36361281152,204314089077,10447788,50866
0-0_N28807.bin,1,membind,11,18911,0.002441,10.007169,0.000173,36374405035,204314088984,10604864,69923
0-0_N28807.bin,1,membind,12,18911,0.002527,10.002103,0.000173,36364162781,204314089163,9465559,51073
0-0_N28807.bin,1,membind,13,18911,0.002635,9.999614,0.000173,36357623623,204314089127,10410112,51138
0-0_N28807.bin,1,membind,14,18911,0.002510,9.999084,0.000173,36357758364,204314088980,11263192,69385
